post_id,date,id,username,text,emoji,emoji_flag,pos,neg,neu,compound
2703249787417926203,2021-11-09 15:54:59,18154297537207030,qq__0927,@wenching621_  暈了,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:55:01,17898012065462937,chiuyuhsin_,請求支援敏潤 之前的泡拋籽😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:55:04,17900755190352771,lukaka_422,最近狀態很糟糕一看到這個所有的煩惱瞬間九霄雲外(;´༎ຶД༎ຶ`),,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:55:12,17918050238041995,zaspriiii,泡泡紙😍😍我又回去重看了～～～～,😍😍,1,0.5,0.0,0.5,0.7184
2703249787417926203,2021-11-09 15:55:25,17955355990531547,yyt_526,@show_chu_ann  @xinn__0118,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:55:28,18197161273131445,ak951,沒什麼 五吿勾錐而已🥺❤️,🥺❤,1,0.583,0.0,0.417,0.6369
2703249787417926203,2021-11-09 15:55:34,17918827954914517,blindting_0401,@han_wen_chang 😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:55:49,17957608558485651,jchoiio_,胖胖紙,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:55:53,17921663032958492,crimson8891,@aliissoon__ 胖胖紙😻,😻,1,0.429,0.0,0.571,0.4588
2703249787417926203,2021-11-09 15:56:24,17848791440671843,candygirl999c,@coco_ting_ 胖胖紙,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:56:31,17953171003556105,_wet_wet__,@pyicheng 慢慢吃～  吃！,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:56:37,17932744573794318,unknownaccount1049,胖胖紙超可愛的,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:57:01,17941748347654481,sumikko_zoo,好吃😋,😋,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:57:06,18262158778019520,cindya_chen,太可愛了😍好吃~~~被笑容跟奶音融化,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:57:12,17919029509914910,_61111111jx,融化了😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:57:15,18111043378260581,feng841207,謝謝小朱把影片發出來 謝謝你～,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:57:25,17899187315496862,whereisaiting,@shihyun_lin0117 好可愛😍😍,😍😍,1,0.5,0.0,0.5,0.7184
2703249787417926203,2021-11-09 15:57:37,17908740728231771,yanchi_bet,@sue_pppppp 我是胖胖紙⋯,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:57:39,17907694259317727,doufulai,怎么有泰国腔？,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:58:02,17923350604863711,rebeca.peng9,😍😍😍太可愛,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:58:18,17940036604656655,cherrrry18,好吃😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:58:20,17974666792444821,jcnvn,泡泡紙🥺🥺🥺💓💓💓,🥺🥺🥺💓💓💓,1,0.709,0.097,0.194,0.9678
2703249787417926203,2021-11-09 15:58:27,17895300296445677,yuuuu.29,@chloe724__ 融化❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:58:30,17870686514554694,tianna.fan,@wanhwz 你太快按讚了吧！,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:58:30,18135092224256358,ninaaalee03,@rongronglahaha,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:58:41,18267396844038232,_phii_tre,@2fat_sensuous 好可愛！,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:59:08,17974974580447077,puipuisleep,@ziling31 堅持不說慢慢吃,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:59:11,17908114283221262,yolo_shirley1129,吼唷 世界級可愛❤️的啦,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:59:58,17939122237677401,smilehuh,@zhen0613  胖胖紙  瘋掉欸太可愛,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 16:00:00,17870205128556540,jiazhen__0415,可愛😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 16:00:25,17919360425011571,osito_vida,有夠可愛😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 16:00:34,18260556619017435,tingchun.c,可愛到不行！😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 16:00:49,18099757942282194,zhen0613,@smilehuh 我看完之後滿腦子都是謝謝你,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 16:00:53,17931528385831659,jackhuang.cy,先看個兩百次再睡覺😬,😬,1,0.0,0.706,0.294,-0.34
2703249787417926203,2021-11-09 16:01:32,17933239828789016,smilehuh,@zhen0613 謝謝謝 謝謝謝,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 16:01:54,17888464577519107,syong318,@alice210475 我想到之前敏潤說泡泡紙,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 16:02:00,17881116224505717,152._,@wan.02 😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 16:02:02,17935340995742151,xuannn824,好想敏潤的泡泡紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 16:02:11,17940751462639702,cyt_0711,@daziv1247,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 16:02:11,18196255237185136,julia__0307,可以出維思表情包嗎😢,😢,1,0.0,0.756,0.244,-0.4767
2703249787417926203,2021-11-09 16:02:24,17898766697278077,mm.91_,@ma0628__ 我要瘋掉😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 16:02:52,17899991123256876,ziling31,@puipuisleep 吃貨的字典沒有慢慢吃,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:16,18263363734037498,superqthemostq,@_cone.222 奶音爆擊 而且瀏海就算翻來翻去也都不會動,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:29,18210832408101705,amy.chiang_,太可愛了太可愛了太可愛了好融化好融化好融化🥺🥺🥺,🥺🥺🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:49:30,17919217012922480,jia.316,@tingting821123,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:32,18188322439182201,city0308,@lejuyun,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:44,17934237442752011,dwai1202,太可愛啦～～～很棒,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:46,17875062116597914,linyihan_01,真的太可愛～～😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:49:50,17909467196084203,stephanie006670,@fionaexplosions,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:52,17897149265461209,wyt_flower,敏潤也有說過泡泡紙😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:49:57,17984755858418449,r70931906099,@duck_0220 慢慢吃變好吃哈哈哈,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:50:00,17906476586133263,michelle890208_,超可愛的😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:50:02,17880951062536813,yiweiiiii101621,慢慢吃～好吃～(標準吃貨一枚哈哈哈) 這影片真的有毒🥺 怎麼停不下來哈哈哈,🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:50:03,17905545563151477,kris_s0720,@h_t_h.0.0 開聲音,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:50:10,17918067515066872,tingting821123,@jia.316 不要這麼可愛啦❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:50:13,17962452409496975,jane2706123,馬上回去看敏潤充滿鼻音的拋拋紫~~~❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:50:15,17945772508607392,m.j.lo_,融化～～～ 那個吃❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2703249787417926203,2021-11-09 15:50:23,17864250557597754,gozi518,這奶音直接要重播到天亮了,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:50:30,17926989688798209,ju.lee.daily,@sui.w.126 😂,😂,1,0.437,0.218,0.345,0.4404
2703249787417926203,2021-11-09 15:50:34,17885496719526555,chuchuuyun,❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2703249787417926203,2021-11-09 15:50:35,17916487925088881,chanelzhuang,@mellodyleee 好療癒 融化😍有種從還在肚子裡看到會說話的欣慰感,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:50:42,17918166971037025,jia.316,@tingting821123 超級可愛,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:50:52,17898570341372745,153.zzz,太可愛了啦！！現在才知道IG 可以放10分鐘的ㄉ影片喔？？？😍😍😍😍,😍😍😍😍,1,0.5,0.0,0.5,0.9001
2703249787417926203,2021-11-09 15:50:52,17917420217063389,callowayhuang,😍😍😍😍😍,😍😍😍😍😍,1,0.5,0.0,0.5,0.9325
2703249787417926203,2021-11-09 15:50:55,18140723977225582,m302855,有夠可愛😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:50:57,17927075623808664,wang_chihsuan,敏潤維思說泡泡紙都好可愛🥰,🥰,1,0.709,0.0,0.291,0.8074
2703249787417926203,2021-11-09 15:51:02,17913696605016901,chuangyen7,@ch_0415 你以後小孩應該也是這樣吧,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:06,17978173828434494,chuchuyii_,@yiyvonnee 好吃,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:07,17926115620926524,is.croy,睡前bae療癒,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:07,18099995254283203,pypinggg,好可愛啊啊啊（原地融化😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:51:10,17922543340875654,rileyhuang1018,可愛到瘋掉,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:10,18014085403346181,yi_shuan__415,宇宙炸可愛😍❤️,😍❤,1,0.643,0.0,0.357,0.802
2703249787417926203,2021-11-09 15:51:11,18267285679008207,yningyj,@nani_o73l_ 來療癒一下😌,😌,1,0.722,0.0,0.278,0.3818
2703249787417926203,2021-11-09 15:51:15,17900639681486726,verna_gog0,真的好可愛～～～～😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:51:24,17874991988523839,sophiachen102525,怎麼這麼可愛啦❤️👍,❤👍,1,0.583,0.0,0.417,0.6369
2703249787417926203,2021-11-09 15:51:28,17965072471489583,wenlitseng,超可愛🥰🥰🥰🥰🥰,🥰🥰🥰🥰🥰,1,0.709,0.0,0.291,0.9895
2703249787417926203,2021-11-09 15:51:32,17930089738741155,h.lin_1217,@xuelin_0311 胖胖紙,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:46,17855662934651688,littlegirllulu,Good job!,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:49,18120043336247450,ch_0415,@chuangyen7 前提是我也要生得出這麼可愛的欸！,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:51:54,17866472261624335,yu_840302,Bae療癒了🥺,🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:51:58,17909832485313146,ak951,心臟爆擊🥺❤️,🥺❤,1,0.583,0.0,0.417,0.6369
2703249787417926203,2021-11-09 15:52:03,17960400055475593,yyyy_9761,立馬想到之前敏潤說的泡泡紙🥺,🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:52:04,17844973766678703,chuangyen7,@ch_0415 你那麼可愛 生出來的應該就是更可愛啊,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:52:10,17897210285506913,kml_1128,真的好棒❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:52:15,17926211341823735,theborage.xiv,沒什麼 直接設成鬧鐘,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:52:28,17913807431022724,jia961205,@tu_0127  好療癒喔受不了❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2703249787417926203,2021-11-09 15:52:36,18003267967370709,_______zou,好吃一直吃,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:52:38,17913755120013749,eamy80128,@sk9227 看不完的影片，已融化😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:52:40,17917397519037292,chien0218__,好可愛😍😍😍😍,😍😍😍😍,1,0.5,0.0,0.5,0.9001
2703249787417926203,2021-11-09 15:52:47,17923869877932520,yopulu,@sunliao 我真的要瘋掉了,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:52:48,17870804651555224,lichinhsuan,好吃,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:52:51,17857574918623987,a26026401,@alo_871021 期中壓力大來看二哥療育😢,😢,1,0.0,0.756,0.244,-0.4767
2703249787417926203,2021-11-09 15:45:53,17886582344465495,ttzu923,睡前看這個好療癒融化❤️❤️,❤❤,1,0.808,0.0,0.192,0.8555
2703249787417926203,2021-11-09 15:46:01,18142481404212814,e_0o0_e,好療癒～～～❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:46:07,17921587288888473,fatrui6_11,好吃😋,😋,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:46:11,18036110566309508,dongda___,胖胖紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:13,18003331615372062,aaalicepppan,我要設成鬧鐘😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:16,17851074413647857,huangziiit,齁 好可愛🥰,🥰,1,0.709,0.0,0.291,0.8074
2703249787417926203,2021-11-09 15:46:16,17945295343567496,306.78_,齁～維思天使的時候真的很引誘人家生女兒ㄟ😻,😻,1,0.429,0.0,0.571,0.4588
2703249787417926203,2021-11-09 15:46:17,17897911946508181,imqqqqamo,敏潤的拋跑紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:21,17927025796801328,_xiong333_,沒什麼 我一直吃而已,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:46:23,18068038714293288,ahsin_7749,跟七夕情人節快樂一樣 心臟爆擊😍有夠可愛💛,😍💛,1,0.643,0.0,0.357,0.802
2703249787417926203,2021-11-09 15:46:23,18176267134195048,yyyenovoa,好可愛啊啊😍😍😍😍😍,😍😍😍😍😍,1,0.5,0.0,0.5,0.9325
2703249787417926203,2021-11-09 15:46:25,17868590570569075,yuz_1031,沒什麼 直接按收藏而已😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:30,17888055824520247,dinosharpnyy,胖胖紙❤️萌死😍,❤😍,1,0.643,0.0,0.357,0.802
2703249787417926203,2021-11-09 15:46:34,17914664618006827,wyw_0313,好Q😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:35,17921901169960720,ching_ping1120,太可愛,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:46:36,18025788982322681,sui.w.126,吃就是吃！沒有在跟你慢慢吃！🤣,🤣,1,0.444,0.0,0.556,0.4939
2703249787417926203,2021-11-09 15:46:40,17888602151429437,_____.abby,@yichanyisa 多聽幾次心情棒棒,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:46:45,17934045685749445,aqw0720,@wei_08.31 😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:46:45,18258339721018544,yu___yeh,@angela01_12 這個奶音直接懷孕🤤,🤤,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:46:50,18262391839019533,fionawuuuuuuu,@mangosupermango 在线请求小朱录一个维思说“加油吧 打工人”😆,😆,1,0.556,0.0,0.444,0.3612
2703249787417926203,2021-11-09 15:46:52,17928459766870206,murphyyu_,瘋掉 超萌,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:46:53,17919496648999610,aqw0720,@e___ting159 🥺🥺🥺🥺🥺🥺,🥺🥺🥺🥺🥺🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:46:54,17950577680561207,chin.chin__fcltv,"太可愛太可愛了～
可以當手機鈴聲❤️",❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:46:58,18025700425322876,xttx_1111,"思：胖胖紙
潤：ㄆㄠˋㄆㄠ˙紙",,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:08,18192975514122105,aliissoon__,@crimson8891 泡泡紙要聽一百次了吧,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:17,17896891031420829,winnie.l_813,胖胖紙😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:47:22,17947789087587288,m_ai_315,@__dinghh,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:34,18204721513119129,melodychang1105,太可愛了😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:47:37,17895735539426019,weihanwei_,@karennn213 我要聽侑哥說,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:39,17928168487884426,ninijsc,真的是可愛死了欸❤️❤️❤️❤️,❤❤❤❤,1,0.808,0.0,0.192,0.9571
2703249787417926203,2021-11-09 15:47:43,17969261752466136,yichanyisa,@_____.abby 療癒,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:51,17944196728621955,tsaiyz8787,想到敏潤小時候的拋拋籽～,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:47:54,17897034410396803,_bear0409,@clorawu 要融化了,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:48:07,17908656182191984,stanlyhuang,聲音加上臉部表情 太可愛了吧❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:48:12,17846566565667947,marina_marina010,有台灣國語的音喔😂,😂,1,0.437,0.218,0.345,0.4404
2703249787417926203,2021-11-09 15:48:15,18203892646118198,julie.chu25,已融化😍😍,😍😍,1,0.5,0.0,0.5,0.7184
2703249787417926203,2021-11-09 15:48:17,17944908394569798,la15487,@liu86154 🥺🥺🥺🥺🥺🥺🥺🥺🥺,🥺🥺🥺🥺🥺🥺🥺🥺🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:48:18,17909162534093210,flowwerfrosst,@huan_87  瘋掉有夠可愛🥺,🥺,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:48:24,17918560049021412,wei__yin,胖胖紙❤️❤️,❤❤,1,0.808,0.0,0.192,0.8555
2703249787417926203,2021-11-09 15:48:24,17926011100923919,zzzzzzz___77777,好療癒的睡前影片❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:48:25,17912951996124650,lovefir2004,太可愛了啦 重播好幾次👏❤️❤️,👏❤❤,1,0.677,0.0,0.323,0.8555
2703249787417926203,2021-11-09 15:48:26,17933799250700071,ibay.ating,😍😍😍😍無敵可愛,😍😍😍😍,1,0.5,0.0,0.5,0.9001
2703249787417926203,2021-11-09 15:48:26,17947375882593826,93ming_j,阿姨再度融化😂,😂,1,0.437,0.218,0.345,0.4404
2703249787417926203,2021-11-09 15:48:36,17904680264167334,de_hui_dong,❤️❤️❤️,❤❤❤,1,0.808,0.0,0.192,0.9274
2703249787417926203,2021-11-09 15:49:03,17869878926557875,sunsunsun._.sunsunsun,@zhuang_0110,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:49:04,17918087114030004,vivien79617,好可愛呀~融化😍我也重複看好多次,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:49:07,17938423771724516,abc7780,豪可愛喔喔喔喔喔❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:49:08,17977799995433063,evaeva.su,太可愛了啦❤️抱緊處理,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:49:11,17931485152839086,i_fish_fly,bae融化😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:49:14,18218501062097803,jrina.5803,@0910yayayayaya 🥰😍,🥰😍,1,0.632,0.0,0.368,0.8834
2703249787417926203,2021-11-09 15:43:51,17897203199459457,xin.yiiiing0217,敏潤的泡泡紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:43:55,17880282710552805,sinyulee,太可愛😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:43:58,17922866587954805,amelie.__.h,Q,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:43:59,17864464949631422,zeroleeeeee,可愛爆了❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:44:00,18009682393360291,waiwill,好可愛❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:44:03,17890375613517035,spicygirl0123,怎麼辦看這部影片一直姨母笑是正常的嗎,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:03,17930946088827595,kweii1023,😍😍😍😍😍😍,😍😍😍😍😍😍,1,0.5,0.0,0.5,0.9517
2703249787417926203,2021-11-09 15:44:09,17890010114391506,tao_oatt,超級可愛😍❤️❤️❤️❤️❤️,😍❤❤❤❤❤,1,0.75,0.0,0.25,0.9776
2703249787417926203,2021-11-09 15:44:10,17903135726193560,o7__o9,可愛死😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:44:13,17939318185624522,jy.c0427,好可愛，想到之前敏潤的泡～泡～紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:44:14,17928592120885001,eva_861110,@kyrie.su 泡泡紙是敏潤之前也說過的欸 可愛傳承啊~,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:18,17903680790186807,1010.10_,沒什麼 我一直重複聽而已,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:34,18210166729107556,william__1031,@tsuiii_w,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:35,17918847223918806,moai4,😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:44:35,17929599841844245,_yen.z,維思的語言系統真的升級的好快ㄛ😍我也重複看了好多次🥺,😍🥺,1,0.375,0.0,0.625,0.4588
2703249787417926203,2021-11-09 15:44:37,17936491975699372,suzanne_liu_,@shinlin80417 最近語言系統急速優化😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:44:43,17912682959138134,mm_1319,靠我要瘋掉❤️❤️❤️❤️❤️❤️❤️❤️救命❤️❤️❤️❤️❤️❤️,❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0.808,0.0,0.192,0.9963
2703249787417926203,2021-11-09 15:44:44,17923476631866326,chain_0611,這個影片怎麼10分鐘,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:45,17917955153038103,iamshona__,心臟承受不了了（太可愛♡！）,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:47,17842102511688036,tuuu_2000,😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:44:51,17941361296638711,qq_tooziii,請問發這種一小時的影片有在合理嗎😍😍,😍😍,1,0.5,0.0,0.5,0.7184
2703249787417926203,2021-11-09 15:44:52,17886418088467178,neiku0219,@im33_,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:53,17843398184681772,yenyenyufei,沒什麼 我一直想設成早起鬧鐘而已,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:44:55,17927949985768771,mimi___chang,沙啞聲 感覺白天高歌很多首😁😁,😁😁,1,0.429,0.0,0.571,0.7184
2703249787417926203,2021-11-09 15:44:58,17955098386534009,chxuyii,超可愛ㄉ @_lxuanny,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:45:04,17893645766338944,linsinging,我要重複一百遍😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:45:04,17911501391165528,beckychen0515,@yunfangchen 胖胖紙😂,😂,1,0.437,0.218,0.345,0.4404
2703249787417926203,2021-11-09 15:45:12,17925400681905542,sally_870621,太可愛了🥰🥰🥰🥰🥰,🥰🥰🥰🥰🥰,1,0.709,0.0,0.291,0.9895
2703249787417926203,2021-11-09 15:45:14,17978678158438190,tsai.315,心臟爆擊😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:45:15,18109830850269704,mickey51024,維思翻身時依然保持Lisa瀏海 原封不動的👏,👏,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:45:20,17900669051484116,w_e_n_0619,"可愛到姊姊想哭🥲
但還是不小心笑出來

：慢慢吃
好吃
：慢慢吃
吃

對吃的堅持xD",🥲,1,0.0,0.0,1.0,0.0
2703249787417926203,2021-11-09 15:45:23,17932809499810364,c800112,懷念泡泡紙😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:45:29,17936295730698255,wiseee_person,完全融化🥺💛,🥺💛,1,0.583,0.0,0.417,0.6369
2703249787417926203,2021-11-09 15:45:31,17949806725564075,hashtag_52520ku,胖胖紙超可愛🥺❤️❤️❤️,🥺❤❤❤,1,0.716,0.0,0.284,0.9274
2703249787417926203,2021-11-09 15:45:31,17982472279423452,ad9516,@frewts1980,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:45:31,18262065787033950,_oddddo_,超口愛⋯⋯⋯⋯⋯,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:45:34,17908359554195035,caae1918,請問有計畫出二哥貼圖嗎 ❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:45:38,17979120244432466,_oddddo_,怎麼這麼口愛😍😍😍,😍😍😍,1,0.5,0.0,0.5,0.8402
2703249787417926203,2021-11-09 15:45:39,17880612440553684,ripper0712,心臟bae爆擊,,0,0.0,0.0,0.0,0.0
2703249787417926203,2021-11-09 15:45:39,17937765958709430,shiao_1208,😍😍,😍😍,1,0.5,0.0,0.5,0.7184
2703249787417926203,2021-11-09 15:45:42,18099710773275075,61zi,@4_080 ❤️,❤,1,0.808,0.0,0.192,0.6369
2703249787417926203,2021-11-09 15:45:46,18050454898305636,wts92o4,怎麼影片會越看越長呢🤣🤣🤣,🤣🤣🤣,1,0.444,0.0,0.556,0.8625
2703249787417926203,2021-11-09 15:45:49,17844200915682241,yujia_17,完蛋 這個影片怎麼看不完😍,😍,1,0.5,0.0,0.5,0.4588
2703249787417926203,2021-11-09 15:45:50,17953993282543899,kao_self,@jullywen 嗚嗚嗚那個字彙量要開始激增了嗚嗚嗚期待😚,😚,1,0.481,0.0,0.519,0.5719
